Cyclone Name,Province,Deaths,Affected,Houses destroyed,Houses damaged,Total Houses,Damage to Infrastructure (PhP),Damage to Agriculture + Fisheries (PhP),Year,Category
Bopha,Zamboanga del Sur,0.0,2214.0,0.0,0.0,0,0.0,1691370.0,2012,Very strong typhoon
Bopha,Zamboanga Sibugay,1.0,756.0,0.0,0.0,0,0.0,0.0,2012,Very strong typhoon
Bopha,Bukidnon,6.0,230947.0,1039.0,4968.0,6007,249304500.0,799150052.02,2012,Very strong typhoon
Bopha,Camiguin,0.0,1552.0,21.0,166.0,187,10031000.0,72155939.05,2012,Very strong typhoon
Bopha,Lanao del Norte,0.0,145863.0,168.0,1788.0,1956,11300000.0,129455258.0,2012,Very strong typhoon
Bopha,Misamis Occidental,2.0,21757.0,92.0,127.0,219,2900000.0,18450735.0,2012,Very strong typhoon
Bopha,Misamis Oriental,7.0,123075.0,455.0,4078.0,4533,40446000.0,816665308.0,2012,Very strong typhoon
Bopha,Davao de Oro,612.0,655373.0,38653.0,56401.0,95054,2420283500.0,14634898910.0,2012,Very strong typhoon
Bopha,Davao del Norte,0.0,848798.0,227.0,2862.0,3089,1120694510.0,7820338240.0,2012,Very strong typhoon
Bopha,Davao del Sur,0.0,2812181.0,101.0,288.0,389,0.0,0.0,2012,Very strong typhoon
Bopha,Davao Oriental,395.0,530098.0,21975.0,8270.0,30245,2802994800.0,4650386640.0,2012,Very strong typhoon
Bopha,Cotabato,0.0,40955.0,0.0,0.0,0,10500000.0,22581342.0,2012,Very strong typhoon
Bopha,South Cotabato,8.0,3143.0,3.0,10.0,13,0.0,0.0,2012,Very strong typhoon
Bopha,Sultan Kudarat,0.0,18720.0,0.0,0.0,0,16260000.0,0.0,2012,Very strong typhoon
Bopha,Agusan del Norte,0.0,7022.0,54.0,493.0,547,78976000.0,21197120.0,2012,Very strong typhoon
Bopha,Agusan del Sur,13.0,239063.0,18354.0,19290.0,37644,154959800.0,149996493.0,2012,Very strong typhoon
Bopha,Dinagat Islands,0.0,2814.0,1.0,5.0,6,0.0,0.0,2012,Very strong typhoon
Bopha,Surigao del Norte,1.0,42695.0,18.0,943.0,961,19275000.0,4736700.0,2012,Very strong typhoon
Bopha,Surigao del Sur,5.0,154900.0,6156.0,17776.0,23932,135732700.0,15212480.0,2012,Very strong typhoon
Bopha,Lanao del Sur,0.0,146285.0,256.0,368.0,624,0.0,2000000.0,2012,Very strong typhoon
Bopha,Maguindanao,0.0,104337.0,0.0,0.0,0,0.0,2500000.0,2012,Very strong typhoon
Bopha,Capiz,1.0,0.0,0.0,0.0,0,0.0,0.0,2012,Very strong typhoon
Bopha,Biliran,1.0,0.0,0.0,0.0,0,0.0,0.0,2012,Very strong typhoon
Bopha,La Union,0.0,0.0,1.0,1.0,2,0.0,0.0,2012,Very strong typhoon
Bopha,Pangasinan,0.0,0.0,1.0,1.0,2,0.0,0.0,2012,Very strong typhoon
Wukong,Palawan,0.0,90.0,0.0,0.0,0,0.0,0.0,2012,Tropical storm
Wukong,Albay,0.0,14991.0,0.0,0.0,0,0.0,3979566.25,2012,Tropical storm
Wukong,Camarines Norte,0.0,330.0,0.0,0.0,0,0.0,0.0,2012,Tropical storm
Wukong,Iloilo,12.0,234106.0,1596.0,3340.0,4936,370041000.0,27415480.0,2012,Tropical storm
Wukong,Negros Occidental,0.0,2224.0,10.0,56.0,66,3820000.0,313480.0,2012,Tropical storm
Wukong,Aklan,3.0,55211.0,284.0,913.0,1197,87268000.0,20805850.0,2012,Tropical storm
Wukong,Capiz,2.0,67502.0,35.0,120.0,155,77000000.0,15308099.08,2012,Tropical storm
Wukong,Cebu,0.0,415.0,6.0,80.0,86,0.0,0.0,2012,Tropical storm
Wukong,Leyte,1.0,2424.0,0.0,13.0,13,0.0,0.0,2012,Tropical storm
Wukong,Catanduanes,1.0,0.0,0.0,0.0,0,0.0,0.0,2012,Tropical storm
Wukong,Eastern Samar,4.0,0.0,0.0,0.0,0,0.0,0.0,2012,Tropical storm
Sonamu,Palawan,2.0,946.0,57.0,122.0,179,0.0,0.0,2013,Severe tropical storm
Sonamu,Zamboanga del Norte,0.0,1136.0,6.0,0.0,6,0.0,0.0,2013,Severe tropical storm
Sonamu,Oriental Mindoro,0.0,15.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Sonamu,Davao de Oro,0.0,556.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Sonamu,Davao del Norte,0.0,7944.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Bising,Davao de Oro,0.0,300.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Bising,Sarangani,0.0,90.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Bising,South Cotabato,0.0,2805.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Bising,Agusan del Norte,0.0,11470.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Bising,Agusan del Sur,0.0,1014.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Bising,Surigao del Sur,0.0,1122.0,0.0,0.0,0,0.0,0.0,2013,Tropical depression
Crising,Davao de Oro,2.0,15050.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Davao del Norte,6.0,163042.0,0.0,0.0,0,0.0,11241800.0,2013,Tropical storm
Crising,Davao Oriental,3.0,34688.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Agusan del Sur,1.0,0.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Oriental Mindoro,0.0,250.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Bohol,0.0,3745.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Leyte,0.0,44.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Zamboanga del Norte,0.0,11725.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Bukidnon,0.0,8075.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Lanao del Norte,0.0,369.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Davao del Sur,0.0,7830.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Cotabato,0.0,68343.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Agusan del Norte,0.0,20300.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Crising,Maguindanao,0.0,27116.0,0.0,0.0,0,0.0,0.0,2013,Tropical storm
Rumbia,Iloilo,7.0,15.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Rumbia,Quezon,0.0,230.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Rumbia,Oriental Mindoro,0.0,54.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Rumbia,Albay,0.0,1685.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Rumbia,Camarines Sur,0.0,343.0,0.0,0.0,0,0.0,737894.3,2013,Severe tropical storm
Rumbia,Sorsogon,0.0,10.0,0.0,0.0,0,0.0,11000.0,2013,Severe tropical storm
Rumbia,Leyte,0.0,4081.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Utor,Pangasinan,3.0,18017.0,8.0,18.0,26,0.0,0.0,2013,Violent typhoon
Utor,Nueva Vizcaya,1.0,43584.0,80.0,772.0,852,164412500.0,7484125.0,2013,Violent typhoon
Utor,Isabela,1.0,4061.0,9.0,188.0,197,14060000.0,179992892.5,2013,Violent typhoon
Utor,Aurora,2.0,61235.0,1868.0,9491.0,11359,42110000.0,388792210.0,2013,Violent typhoon
Utor,Quezon,1.0,0.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Utor,Cebu,2.0,0.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Utor,Benguet,1.0,885.0,0.0,0.0,0,44672941.93,2397540.12,2013,Violent typhoon
Utor,La Union,0.0,2854.0,2.0,2.0,4,2200000.0,11912070.0,2013,Violent typhoon
Utor,Quirino,0.0,114441.0,588.0,7612.0,8200,53177000.0,209325755.0,2013,Violent typhoon
Utor,Bulacan,0.0,29346.0,1.0,0.0,1,0.0,38430314.0,2013,Violent typhoon
Utor,Nueva Ecija,0.0,39584.0,0.0,0.0,0,0.0,60782440.0,2013,Violent typhoon
Utor,Pampanga,0.0,5772.0,3.0,6.0,9,0.0,2503324.0,2013,Violent typhoon
Utor,Zambales,0.0,85720.0,22.0,348.0,370,86951143.75,63802284.75,2013,Violent typhoon
Utor,Albay,0.0,814.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Utor,Sorsogon,0.0,42.0,7.0,0.0,7,0.0,0.0,2013,Violent typhoon
Utor,Ifugao,0.0,1053.0,4.0,149.0,153,16300000.0,25624469.66,2013,Violent typhoon
Utor,Kalinga,0.0,31.0,0.0,6.0,6,5100000.0,85410.08,2013,Violent typhoon
Utor,Mountain Province,0.0,54.0,0.0,13.0,13,137850000.0,2423024.42,2013,Violent typhoon
Kong-Rey,Samar,1.0,2685.0,0.0,10.0,10,0.0,0.0,2013,Severe tropical storm
Kong-Rey,Ilocos Norte,0.0,4566.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Kong-Rey,Benguet,0.0,10490.0,0.0,0.0,0,0.0,0.0,2013,Severe tropical storm
Odette,Aurora,2.0,0.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Odette,Batangas,1.0,0.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Odette,Ilocos Norte,1.0,24155.0,2.0,33.0,35,0.0,0.0,2013,Violent typhoon
Odette,Batanes,0.0,14651.0,174.0,1394.0,1568,0.0,0.0,2013,Violent typhoon
Odette,Cagayan,0.0,30575.0,365.0,1224.0,1589,0.0,0.0,2013,Violent typhoon
Odette,Tarlac,0.0,341.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Odette,Occidental Mindoro,0.0,8104.0,18.0,23.0,41,0.0,0.0,2013,Violent typhoon
Odette,Catanduanes,0.0,411.0,16.0,62.0,78,0.0,0.0,2013,Violent typhoon
Odette,Antique,0.0,139.0,3.0,5.0,8,0.0,0.0,2013,Violent typhoon
Odette,Guimaras,0.0,5.0,0.0,1.0,1,0.0,0.0,2013,Violent typhoon
Odette,Iloilo,0.0,23.0,1.0,4.0,5,0.0,0.0,2013,Violent typhoon
Odette,Negros Occidental,0.0,76.0,6.0,11.0,17,0.0,0.0,2013,Violent typhoon
Odette,Apayao,0.0,49.0,1.0,9.0,10,0.0,0.0,2013,Violent typhoon
Odette,Benguet,0.0,72.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Odette,Ifugao,0.0,147.0,0.0,29.0,29,0.0,0.0,2013,Violent typhoon
Odette,Kalinga,0.0,358.0,0.0,78.0,78,0.0,0.0,2013,Violent typhoon
Odette,Mountain Province,0.0,21.0,0.0,4.0,4,0.0,0.0,2013,Violent typhoon
Krosa,Ilocos Norte,1.0,7311.0,36.0,1050.0,1086,3974140.0,25389798.89,2013,Strong typhoon
Krosa,Cagayan,1.0,231634.0,3580.0,30078.0,33658,0.0,185329584.0,2013,Strong typhoon
Krosa,Apayao,1.0,26737.0,281.0,2498.0,2779,0.0,53125000.0,2013,Strong typhoon
Krosa,Abra,1.0,10.0,0.0,0.0,0,0.0,0.0,2013,Strong typhoon
Krosa,Isabela,0.0,77.0,0.0,0.0,0,0.0,0.0,2013,Strong typhoon
Haiyan,Batangas,1.0,5298.0,28.0,770.0,798,34324034.0,18702800.0,2013,Violent typhoon
Haiyan,Cavite,0.0,732.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Haiyan,Laguna,0.0,12058.0,2.0,36.0,38,0.0,392640.0,2013,Violent typhoon
Haiyan,Quezon,2.0,8824.0,4.0,0.0,4,0.0,11816309.0,2013,Violent typhoon
Haiyan,Rizal,0.0,164.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Haiyan,Marinduque,0.0,8499.0,5.0,158.0,163,0.0,49640.0,2013,Violent typhoon
Haiyan,Occidental Mindoro,0.0,45609.0,654.0,2982.0,3636,188682000.0,125008083.0,2013,Violent typhoon
Haiyan,Oriental Mindoro,0.0,113041.0,968.0,2616.0,3584,572359000.0,315141602.0,2013,Violent typhoon
Haiyan,Palawan,19.0,179708.0,9410.0,9351.0,18761,346806705.39,357078968.0,2013,Violent typhoon
Haiyan,Romblon,0.0,119263.0,574.0,7095.0,7669,192092000.0,31938543.0,2013,Violent typhoon
Haiyan,Albay,1.0,155972.0,64.0,86.0,150,18480000.0,37138779.36,2013,Violent typhoon
Haiyan,Camarines Norte,1.0,23083.0,0.0,0.0,0,10000000.0,4495726.0,2013,Violent typhoon
Haiyan,Camarines Sur,0.0,166327.0,248.0,1063.0,1311,47795000.0,181536919.56,2013,Violent typhoon
Haiyan,Catanduanes,0.0,68609.0,168.0,173.0,341,72898000.0,6431822.92,2013,Violent typhoon
Haiyan,Masbate,4.0,104344.0,1462.0,6726.0,8188,359709000.0,85855582.0,2013,Violent typhoon
Haiyan,Sorsogon,0.0,173685.0,146.0,2276.0,2422,14000000.0,32459735.0,2013,Violent typhoon
Haiyan,Aklan,14.0,535725.0,34738.0,49161.0,83899,217070656.0,1817659253.5,2013,Violent typhoon
Haiyan,Antique,13.0,405397.0,14711.0,32353.0,47064,143356679.49,1437516415.39,2013,Violent typhoon
Haiyan,Capiz,86.0,719685.0,92118.0,38570.0,130688,1747469887.25,3860711993.6,2013,Violent typhoon
Haiyan,Guimaras,0.0,11593.0,36.0,265.0,301,32400000.0,1937242046.25,2013,Violent typhoon
Haiyan,Iloilo,179.0,1337714.0,74383.0,83046.0,157429,1213812761.16,4181167503.8,2013,Violent typhoon
Haiyan,Negros Occidental,2.0,862914.0,13340.0,49728.0,63068,509295000.0,725358149.2,2013,Violent typhoon
Haiyan,Bohol,1.0,1046035.0,197.0,1772.0,1969,110000.0,5540340.0,2013,Violent typhoon
Haiyan,Cebu,73.0,3778881.0,62594.0,46601.0,109195,917383060.92,4759966535.79,2013,Violent typhoon
Haiyan,Negros Oriental,0.0,1063015.0,49.0,106.0,155,0.0,1000000.0,2013,Violent typhoon
Haiyan,Siquijor,0.0,22024.0,0.0,0.0,0,0.0,5590.0,2013,Violent typhoon
Haiyan,Biliran,8.0,187641.0,5444.0,15081.0,20525,72732773.64,258870724.0,2013,Violent typhoon
Haiyan,Eastern Samar,267.0,497497.0,30625.0,31116.0,61741,702625045.53,4685132032.4,2013,Violent typhoon
Haiyan,Leyte,5402.0,2364023.0,201464.0,180346.0,381810,1026660945.96,49884765123.16,2013,Violent typhoon
Haiyan,Northern Samar,0.0,683254.0,0.0,0.0,0,0.0,109292103.5,2013,Violent typhoon
Haiyan,Samar,225.0,821989.0,6084.0,12231.0,18315,690246729.81,4086062924.6,2013,Violent typhoon
Haiyan,Southern Leyte,0.0,461030.0,933.0,9532.0,10465,31486295.64,210999836.67,2013,Violent typhoon
Haiyan,Bukidnon,0.0,157.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Haiyan,Camiguin,0.0,2750.0,2.0,15.0,17,0.0,0.0,2013,Violent typhoon
Haiyan,Lanao del Norte,0.0,898.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Haiyan,Misamis Oriental,0.0,15787.0,0.0,3.0,3,0.0,0.0,2013,Violent typhoon
Haiyan,Davao de Oro,0.0,2380.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Haiyan,Davao del Sur,0.0,15.0,1.0,2.0,3,0.0,0.0,2013,Violent typhoon
Haiyan,Davao Oriental,0.0,2605.0,10.0,6.0,16,0.0,0.0,2013,Violent typhoon
Haiyan,Agusan del Norte,0.0,3439.0,0.0,0.0,0,0.0,105000000.0,2013,Violent typhoon
Haiyan,Agusan del Sur,0.0,210.0,2.0,40.0,42,0.0,3000000.0,2013,Violent typhoon
Haiyan,Dinagat Islands,0.0,24405.0,362.0,3405.0,3767,13237000.0,0.0,2013,Violent typhoon
Haiyan,Surigao del Norte,0.0,25645.0,58.0,2714.0,2772,2200000.0,0.0,2013,Violent typhoon
Haiyan,Surigao del Sur,1.0,16257.0,44.0,79.0,123,67000.0,80000000.0,2013,Violent typhoon
Haiyan,Zamboanga Sibugay,1.0,0.0,0.0,0.0,0,0.0,0.0,2013,Violent typhoon
Lingling,Zamboanga del Norte,1.0,0.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Lingling,Misamis Occidental,3.0,694.0,5.0,0.0,5,0.0,0.0,2014,Tropical storm
Lingling,Misamis Oriental,8.0,36631.0,46.0,210.0,256,105000000.0,0.0,2014,Tropical storm
Lingling,Davao de Oro,11.0,115900.0,21.0,6.0,27,17210000.0,78185843.28,2014,Tropical storm
Lingling,Davao Oriental,10.0,236030.0,908.0,572.0,1480,0.0,24914528.8,2014,Tropical storm
Lingling,Davao del Norte,3.0,98361.0,0.0,0.0,0,8800000.0,112625883.0,2014,Tropical storm
Lingling,Dinagat Islands,6.0,12000.0,0.0,22.0,22,19384800.0,759491.0,2014,Tropical storm
Lingling,Agusan del Sur,14.0,176705.0,79.0,87.0,166,1268921155.47,30086394.5,2014,Tropical storm
Lingling,Agusan del Norte,9.0,160152.0,63.0,112.0,175,498416220.0,13293188.88,2014,Tropical storm
Lingling,Surigao del Norte,3.0,51842.0,149.0,32.0,181,104104839.0,6036050.0,2014,Tropical storm
Lingling,Surigao del Sur,2.0,108595.0,137.0,520.0,657,548078152.0,21394129.0,2014,Tropical storm
Lingling,Bukidnon,0.0,3934.0,3.0,0.0,3,0.0,52000.0,2014,Tropical storm
Lingling,Camiguin,0.0,34500.0,0.0,1.0,1,2300000.0,192500.0,2014,Tropical storm
Lingling,Lanao del Norte,0.0,30231.0,281.0,677.0,958,102700000.0,32279788.65,2014,Tropical storm
Lingling,Davao del Sur,0.0,163.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Lingling,Cotabato,0.0,13225.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Lingling,Maguindanao,0.0,13435.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Lingling,Camarines Sur,0.0,0.0,12.0,87.0,99,0.0,0.0,2014,Tropical storm
Lingling,Sorsogon,0.0,0.0,0.0,1.0,1,0.0,0.0,2014,Tropical storm
Kajiki,Cebu,5.0,7096.0,27.0,334.0,361,0.0,0.0,2014,Tropical storm
Kajiki,Southern Leyte,1.0,5399.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Kajiki,Negros Occidental,0.0,3812.0,2.0,55.0,57,0.0,0.0,2014,Tropical storm
Kajiki,Agusan del Norte,0.0,31.0,2.0,5.0,7,0.0,0.0,2014,Tropical storm
Kajiki,Dinagat Islands,0.0,11991.0,2.0,0.0,2,0.0,0.0,2014,Tropical storm
Kajiki,Antique,0.0,255.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Kajiki,Biliran,0.0,390.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Kajiki,Leyte,0.0,9580.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Kajiki,Surigao del Norte,0.0,9186.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Caloy,Southern Leyte,0.0,713.0,0.0,0.0,0,0.0,0.0,2014,Tropical depression
Caloy,Davao del Norte,0.0,16765.0,0.0,0.0,0,0.0,0.0,2014,Tropical depression
Caloy,Davao de Oro,0.0,170.0,0.0,0.0,0,0.0,0.0,2014,Tropical depression
Caloy,Agusan del Sur,0.0,1625.0,0.0,0.0,0,0.0,0.0,2014,Tropical depression
Caloy,Dinagat Islands,0.0,56.0,0.0,0.0,0,0.0,0.0,2014,Tropical depression
Rammasun,Metro Manila,2.0,26508.0,47.0,95.0,142,55367600.0,100605650.0,2014,Very strong typhoon
Rammasun,Ilocos Norte,0.0,14.0,3.0,2.0,5,0.0,0.0,2014,Very strong typhoon
Rammasun,Pangasinan,0.0,293.0,0.0,0.0,0,0.0,1142550.0,2014,Very strong typhoon
Rammasun,Aurora,0.0,189.0,0.0,0.0,0,0.0,42000.0,2014,Very strong typhoon
Rammasun,Bataan,3.0,182641.0,513.0,3236.0,3749,62155000.0,485143645.0,2014,Very strong typhoon
Rammasun,Bulacan,1.0,18562.0,41.0,180.0,221,917116.0,51192776.0,2014,Very strong typhoon
Rammasun,Pampanga,3.0,4499.0,7.0,50.0,57,91000.0,1587654040.0,2014,Very strong typhoon
Rammasun,Tarlac,0.0,624.0,1.0,0.0,1,87080000.0,975000.0,2014,Very strong typhoon
Rammasun,Zambales,1.0,14886.0,180.0,905.0,1085,784770.0,2781800.0,2014,Very strong typhoon
Rammasun,Batangas,13.0,251942.0,5227.0,67449.0,72676,90000.0,1752259425.0,2014,Very strong typhoon
Rammasun,Cavite,8.0,271939.0,6150.0,36121.0,42271,100000.0,325703614.0,2014,Very strong typhoon
Rammasun,Laguna,21.0,322405.0,13592.0,49468.0,63060,148193400.0,4341974618.0,2014,Very strong typhoon
Rammasun,Quezon,29.0,646830.0,34702.0,109957.0,144659,962469719.35,14190938227.0,2014,Very strong typhoon
Rammasun,Rizal,3.0,106517.0,609.0,3526.0,4135,263038890.0,843581534.0,2014,Very strong typhoon
Rammasun,Marinduque,5.0,4733.0,39.0,1031.0,1070,124824180.0,81847300.0,2014,Very strong typhoon
Rammasun,Occidental Mindoro,1.0,26855.0,56.0,5483.0,5539,15823600.0,113093623.0,2014,Very strong typhoon
Rammasun,Oriental Mindoro,1.0,1975.0,30.0,387.0,417,0.0,48423091.0,2014,Very strong typhoon
Rammasun,Romblon,0.0,453.0,16.0,208.0,224,7722000.0,76673000.0,2014,Very strong typhoon
Rammasun,Albay,0.0,505327.0,4775.0,19920.0,24695,771785757.6,1406984728.0,2014,Very strong typhoon
Rammasun,Camarines Norte,0.0,116504.0,1617.0,11169.0,12786,106600000.0,102435128.0,2014,Very strong typhoon
Rammasun,Camarines Sur,4.0,920408.0,29688.0,123837.0,153525,392201356.0,3267967537.0,2014,Very strong typhoon
Rammasun,Catanduanes,0.0,20251.0,98.0,863.0,961,11209250.0,69891373.0,2014,Very strong typhoon
Rammasun,Masbate,0.0,59897.0,283.0,1279.0,1562,25000000.0,152115649.0,2014,Very strong typhoon
Rammasun,Sorsogon,3.0,602778.0,4997.0,24216.0,29213,193482640.0,4169973763.0,2014,Very strong typhoon
Rammasun,Eastern Samar,0.0,36240.0,240.0,3137.0,3377,4000000.0,327473529.0,2014,Very strong typhoon
Rammasun,Leyte,0.0,4472.0,0.0,0.0,0,0.0,30713854.0,2014,Very strong typhoon
Rammasun,Northern Samar,4.0,350293.0,6608.0,39764.0,46372,7450000.0,152821837.0,2014,Very strong typhoon
Rammasun,Samar,2.0,155681.0,2548.0,19330.0,21878,36700000.0,396602027.0,2014,Very strong typhoon
Rammasun,Iloilo,1.0,0.0,0.0,0.0,0,0.0,0.0,2014,Very strong typhoon
Rammasun,Biliran,1.0,0.0,0.0,0.0,0,0.0,6981708.0,2014,Very strong typhoon
Matmo,Occidental Mindoro,0.0,46.0,0.0,0.0,0,0.0,0.0,2014,Strong typhoon
Matmo,Negros Occidental,0.0,785.0,36.0,150.0,186,0.0,0.0,2014,Strong typhoon
Matmo,Misamis Oriental,0.0,0.0,11.0,116.0,127,0.0,0.0,2014,Strong typhoon
Luis,Nueva Vizcaya,1.0,181.0,6.0,10.0,16,0.0,0.0,2014,Strong typhoon
Luis,Cagayan,1.0,34343.0,108.0,1485.0,1593,0.0,606529.0,2014,Strong typhoon
Luis,Pangasinan,3.0,294971.0,59.0,120.0,179,0.0,128364100.52,2014,Strong typhoon
Luis,Metro Manila,0.0,9799.0,0.0,0.0,0,0.0,0.0,2014,Strong typhoon
Luis,Ilocos Norte,0.0,147.0,0.0,22.0,22,0.0,11551053.28,2014,Strong typhoon
Luis,La Union,0.0,11826.0,2.0,39.0,41,24400000.0,21402718.67,2014,Strong typhoon
Luis,Isabela,0.0,5112.0,0.0,5.0,5,10500000.0,58819341.79,2014,Strong typhoon
Luis,Aurora,0.0,120.0,0.0,0.0,0,0.0,14396615.0,2014,Strong typhoon
Luis,Bataan,0.0,37.0,0.0,0.0,0,0.0,0.0,2014,Strong typhoon
Luis,Bulacan,0.0,31382.0,0.0,0.0,0,0.0,44948317.8,2014,Strong typhoon
Luis,Nueva Ecija,0.0,31051.0,0.0,0.0,0,650000.0,260153580.31,2014,Strong typhoon
Luis,Pampanga,0.0,27347.0,8.0,0.0,8,0.0,95936078.0,2014,Strong typhoon
Luis,Tarlac,0.0,38925.0,0.0,0.0,0,0.0,110170450.5,2014,Strong typhoon
Luis,Zambales,0.0,1841.0,2.0,20.0,22,0.0,16112783.64,2014,Strong typhoon
Luis,Rizal,0.0,6709.0,0.0,0.0,0,0.0,0.0,2014,Strong typhoon
Luis,Negros Occidental,0.0,448.0,0.0,0.0,0,0.0,0.0,2014,Strong typhoon
Luis,Apayao,0.0,1955.0,5.0,329.0,334,120000.0,200630930.0,2014,Strong typhoon
Luis,Benguet,0.0,285.0,1.0,16.0,17,5810000.0,9466180.26,2014,Strong typhoon
Luis,Kalinga,0.0,11406.0,3.0,99.0,102,4000000.0,85090807.0,2014,Strong typhoon
Luis,Mountain Province,0.0,482.0,0.0,0.0,0,17250000.0,25414396.0,2014,Strong typhoon
Fung-Wong,Metro Manila,7.0,94957.0,0.0,0.0,0,252680.0,0.0,2014,Tropical storm
Fung-Wong,Ilocos Norte,0.0,48471.0,179.0,1167.0,1346,239405000.0,502001803.1,2014,Tropical storm
Fung-Wong,Ilocos Sur,1.0,218004.0,1878.0,4594.0,6472,62400000.0,84319758.27,2014,Tropical storm
Fung-Wong,La Union,3.0,72229.0,82.0,1875.0,1957,102400000.0,84827753.9,2014,Tropical storm
Fung-Wong,Pangasinan,0.0,230270.0,12.0,139.0,151,49000000.0,707823689.2,2014,Tropical storm
Fung-Wong,Cagayan,0.0,117.0,0.0,0.0,0,0.0,365688470.0,2014,Tropical storm
Fung-Wong,Isabela,0.0,435.0,0.0,0.0,0,0.0,89514370.0,2014,Tropical storm
Fung-Wong,Nueva Vizcaya,0.0,1440.0,14.0,251.0,265,0.0,0.0,2014,Tropical storm
Fung-Wong,Bataan,0.0,197.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Fung-Wong,Bulacan,0.0,231922.0,7.0,24.0,31,16000000.0,104669139.29,2014,Tropical storm
Fung-Wong,Nueva Ecija,0.0,27707.0,0.0,0.0,0,40300000.0,288053123.23,2014,Tropical storm
Fung-Wong,Pampanga,0.0,54315.0,1.0,5.0,6,0.0,135620555.0,2014,Tropical storm
Fung-Wong,Tarlac,0.0,41673.0,0.0,0.0,0,0.0,279725916.5,2014,Tropical storm
Fung-Wong,Zambales,0.0,1999.0,7.0,5.0,12,0.0,34362551.4,2014,Tropical storm
Fung-Wong,Batangas,0.0,440.0,1.0,0.0,1,0.0,0.0,2014,Tropical storm
Fung-Wong,Cavite,1.0,2563.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Fung-Wong,Laguna,1.0,30331.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Fung-Wong,Rizal,2.0,81667.0,5.0,2.0,7,0.0,0.0,2014,Tropical storm
Fung-Wong,Occidental Mindoro,1.0,7899.0,3.0,1.0,4,0.0,0.0,2014,Tropical storm
Fung-Wong,Camarines Norte,0.0,2050.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Fung-Wong,Camarines Sur,2.0,428122.0,1.0,0.0,1,0.0,0.0,2014,Tropical storm
Fung-Wong,Cebu,0.0,416885.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Fung-Wong,Abra,0.0,57877.0,42.0,1012.0,1054,104210041.02,88863040.0,2014,Tropical storm
Fung-Wong,Apayao,0.0,165.0,0.0,41.0,41,0.0,85795309.0,2014,Tropical storm
